STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; SONNENSCHEINDAUER;GLOBAL_KW_J;DIFFUS_HIMMEL_KW_J;ATMOSPHAERE_LW_J;eor
     4271;20130918;   1;    0.1;   631.00;   613.00;     -999;eor
     4271;20130919;   1;    4.5;   961.00;   415.00;     -999;eor
     4271;20130920;   1;    0.0;   312.00;   312.00;     -999;eor
     4271;20130921;   1;    4.2;  1065.00;   624.00;     -999;eor
     4271;20130922;   1;    4.4;   810.00;   593.00;     -999;eor
     4271;20130923;   1;    0.0;   441.00;   439.00;     -999;eor
     4271;20130924;   1;    1.2;   651.00;   559.00;     -999;eor
     4271;20130925;   1;    0.7;   718.00;   654.00;     -999;eor
     4271;20130926;   1;    8.5;  1255.00;   409.00;     -999;eor
     4271;20130927;   1;    2.6;   691.00;   504.00;     -999;eor
     4271;20130928;   1;   10.3;  1314.00;   375.00;     -999;eor
     4271;20130929;   1;    9.4;  1201.00;   351.00;     -999;eor
     4271;20130930;   1;   10.2;  1195.00;   369.00;     -999;eor
     4271;20131001;   1;   10.1;  1315.00;   247.00;     -999;eor
     4271;20131002;   1;   10.4;  1287.00;   302.00;     -999;eor
     4271;20131003;   1;   10.3;  1271.00;   250.00;     -999;eor
     4271;20131004;   1;    7.4;  1038.00;   651.00;     -999;eor
     4271;20131005;   1;   -999;     -999;     -999;     -999;eor
     4271;20131006;   1;    7.0;  1095.00;   279.00;     -999;eor
     4271;20131007;   1;    9.0;   990.00;   329.00;     -999;eor
     4271;20131008;   1;    1.6;   630.00;   566.00;     -999;eor
     4271;20131009;   1;    1.4;   506.00;   413.00;     -999;eor
     4271;20131010;   1;    0.0;   300.00;   299.00;     -999;eor
     4271;20131011;   1;    3.7;   639.00;   487.00;     -999;eor
     4271;20131012;   1;    0.0;   307.00;   307.00;     -999;eor
     4271;20131013;   1;    1.7;   490.00;   362.00;     -999;eor
     4271;20131014;   1;    7.5;   957.00;   259.00;     -999;eor
     4271;20131015;   1;    0.2;   212.00;   208.00;     -999;eor
     4271;20131016;   1;    3.3;   610.00;   435.00;     -999;eor
     4271;20131017;   1;    0.7;   314.00;   284.00;     -999;eor
     4271;20131018;   1;    5.6;   721.00;   254.00;     -999;eor
     4271;20131019;   1;    0.6;   442.00;   414.00;     -999;eor
     4271;20131020;   1;    1.2;   523.00;   471.00;     -999;eor
     4271;20131021;   1;    4.3;   588.00;   383.00;     -999;eor
     4271;20131022;   1;    7.4;   722.00;   354.00;     -999;eor
     4271;20131023;   1;    0.4;   370.00;   351.00;     -999;eor
     4271;20131024;   1;    8.1;   777.00;   256.00;     -999;eor
     4271;20131025;   1;    1.0;   441.00;   402.00;     -999;eor
     4271;20131026;   1;    4.1;   563.00;   311.00;     -999;eor
     4271;20131027;   1;    4.0;   496.00;   214.00;     -999;eor
     4271;20131028;   1;    0.9;   197.00;   168.00;     -999;eor
     4271;20131029;   1;    0.9;   303.00;   254.00;     -999;eor
     4271;20131030;   1;    4.2;   533.00;   332.00;     -999;eor
     4271;20131031;   1;    7.0;   624.00;   278.00;     -999;eor
     4271;20131101;   1;    1.3;   337.00;   270.00;     -999;eor
     4271;20131102;   1;    0.0;   125.00;   125.00;     -999;eor
     4271;20131103;   1;    2.4;   339.00;   278.00;     -999;eor
     4271;20131104;   1;    0.0;    76.00;    75.00;     -999;eor
     4271;20131105;   1;    6.3;   557.00;   215.00;     -999;eor
     4271;20131106;   1;    2.1;   288.00;   198.00;     -999;eor
     4271;20131107;   1;    1.3;   323.00;   253.00;     -999;eor
     4271;20131108;   1;    5.6;   446.00;   207.00;     -999;eor
     4271;20131109;   1;    1.2;   225.00;   200.00;     -999;eor
     4271;20131110;   1;    0.5;   158.00;   150.00;     -999;eor
     4271;20131111;   1;    4.2;   404.00;   201.00;     -999;eor
     4271;20131112;   1;    0.0;   145.00;   145.00;     -999;eor
     4271;20131113;   1;    7.3;   486.00;   191.00;     -999;eor
     4271;20131114;   1;    1.7;   268.00;   239.00;     -999;eor
     4271;20131115;   1;    3.0;   376.00;   229.00;     -999;eor
     4271;20131116;   1;    0.0;    86.00;    85.00;     -999;eor
     4271;20131117;   1;    2.6;   282.00;   201.00;     -999;eor
     4271;20131118;   1;    0.0;   117.00;   116.00;     -999;eor
     4271;20131119;   1;    0.0;    94.00;    94.00;     -999;eor
     4271;20131120;   1;    0.0;   145.00;   145.00;     -999;eor
     4271;20131121;   1;    4.3;   362.00;   198.00;     -999;eor
     4271;20131122;   1;    0.0;    46.00;    45.00;     -999;eor
     4271;20131123;   1;    4.8;   334.00;   160.00;     -999;eor
     4271;20131124;   1;    5.0;   340.00;   125.00;     -999;eor
     4271;20131125;   1;    7.5;   419.00;   144.00;     -999;eor
     4271;20131126;   1;    6.0;   370.00;   116.00;     -999;eor
     4271;20131127;   1;    0.0;    91.00;    90.00;     -999;eor
     4271;20131128;   1;    6.3;   340.00;   166.00;     -999;eor
     4271;20131129;   1;   -999;     -999;     -999;     -999;eor
     4271;20131130;   1;    0.0;   109.00;   108.00;     -999;eor
     4271;20131201;   1;    1.2;   171.00;   136.00;     -999;eor
     4271;20131202;   1;    5.1;   309.00;   179.00;     -999;eor
     4271;20131203;   1;    0.0;   111.00;   110.00;     -999;eor
     4271;20131204;   1;    0.0;    58.00;    58.00;     -999;eor
     4271;20131205;   1;    0.1;    69.00;    68.00;     -999;eor
     4271;20131206;   1;    1.0;   168.00;   157.00;     -999;eor
     4271;20131207;   1;    2.4;   194.00;   134.00;     -999;eor
     4271;20131208;   1;    0.0;    64.00;    64.00;     -999;eor
     4271;20131209;   1;    0.0;    61.00;    61.00;     -999;eor
     4271;20131210;   1;    0.0;    49.00;    49.00;     -999;eor
     4271;20131211;   1;    0.0;    81.00;    81.00;     -999;eor
     4271;20131212;   1;    0.0;   136.00;   136.00;     -999;eor
     4271;20131213;   1;    0.0;    69.00;    69.00;     -999;eor
     4271;20131214;   1;    0.0;    84.00;    83.00;     -999;eor
     4271;20131215;   1;    0.0;    48.00;    48.00;     -999;eor
     4271;20131216;   1;    1.7;   134.00;   112.00;     -999;eor
     4271;20131217;   1;    0.0;    70.00;    70.00;     -999;eor
     4271;20131218;   1;    0.5;   148.00;   138.00;     -999;eor
     4271;20131219;   1;    0.0;    74.00;    74.00;     -999;eor
     4271;20131220;   1;    0.2;   108.00;   105.00;     -999;eor
     4271;20131221;   1;    0.0;    51.00;    51.00;     -999;eor
     4271;20131222;   1;    1.4;   160.00;   133.00;     -999;eor
     4271;20131223;   1;    5.4;   259.00;   130.00;     -999;eor
     4271;20131224;   1;    0.0;   107.00;   107.00;     -999;eor
     4271;20131225;   1;    0.0;   137.00;   136.00;     -999;eor
     4271;20131226;   1;    0.0;    93.00;    93.00;     -999;eor
     4271;20131227;   1;    3.1;   221.00;   135.00;     -999;eor
     4271;20131228;   1;    0.0;    53.00;    53.00;     -999;eor
     4271;20131229;   1;    0.5;   125.00;   114.00;     -999;eor
     4271;20131230;   1;    6.1;   278.00;   147.00;     -999;eor
     4271;20131231;   1;    3.9;   229.00;   104.00;     -999;eor
     4271;20140101;   1;    0.7;   156.00;   152.00;     -999;eor
     4271;20140102;   1;    0.0;    68.00;    68.00;     -999;eor
     4271;20140103;   1;    2.6;   182.00;   144.00;     -999;eor
     4271;20140104;   1;    3.3;   260.00;   166.00;     -999;eor
     4271;20140105;   1;    0.1;    81.00;    79.00;     -999;eor
     4271;20140106;   1;    0.1;    79.00;    77.00;     -999;eor
     4271;20140107;   1;    1.7;   221.00;   188.00;     -999;eor
     4271;20140108;   1;    0.1;    81.00;    80.00;     -999;eor
     4271;20140109;   1;    0.0;    70.00;    70.00;     -999;eor
     4271;20140110;   1;    0.6;   172.00;   164.00;     -999;eor
     4271;20140111;   1;    0.0;    71.00;    71.00;     -999;eor
     4271;20140112;   1;    4.3;   282.00;   148.00;     -999;eor
     4271;20140113;   1;    0.0;    58.00;    58.00;     -999;eor
     4271;20140114;   1;    0.0;   151.00;   150.00;     -999;eor
     4271;20140115;   1;    0.6;   181.00;   160.00;     -999;eor
     4271;20140116;   1;    0.0;    84.00;    84.00;     -999;eor
     4271;20140117;   1;    0.2;   151.00;   149.00;     -999;eor
     4271;20140118;   1;    0.0;   118.00;   117.00;     -999;eor
     4271;20140119;   1;    0.0;   107.00;   107.00;     -999;eor
     4271;20140120;   1;    0.0;    62.00;    62.00;     -999;eor
     4271;20140121;   1;    0.0;   119.00;   119.00;     -999;eor
     4271;20140122;   1;    0.0;   123.00;   123.00;     -999;eor
     4271;20140123;   1;    3.7;   335.00;   224.00;     -999;eor
     4271;20140124;   1;    5.3;   385.00;   200.00;     -999;eor
     4271;20140125;   1;    6.0;   465.00;   241.00;     -999;eor
     4271;20140126;   1;    7.2;   457.00;   174.00;     -999;eor
     4271;20140127;   1;    0.0;   150.00;   150.00;     -999;eor
     4271;20140128;   1;    0.0;   130.00;   130.00;     -999;eor
     4271;20140129;   1;    0.0;   180.00;   180.00;     -999;eor
     4271;20140130;   1;    0.0;   114.00;   113.00;     -999;eor
     4271;20140131;   1;    0.0;   103.00;   103.00;     -999;eor
     4271;20140201;   1;    0.1;   190.00;   187.00;     -999;eor
     4271;20140202;   1;    0.4;   302.00;   284.00;     -999;eor
     4271;20140203;   1;    0.0;   274.00;   273.00;     -999;eor
     4271;20140204;   1;    4.9;   497.00;   289.00;     -999;eor
     4271;20140205;   1;    6.8;   552.00;   229.00;     -999;eor
     4271;20140206;   1;    1.6;   317.00;   259.00;     -999;eor
     4271;20140207;   1;    1.2;   313.00;   232.00;     -999;eor
     4271;20140208;   1;    3.1;   429.00;   306.00;     -999;eor
     4271;20140209;   1;    5.0;   551.00;   293.00;     -999;eor
     4271;20140210;   1;    7.4;   669.00;   187.00;     -999;eor
     4271;20140211;   1;    0.1;   120.00;   118.00;     -999;eor
     4271;20140212;   1;    5.5;   621.00;   323.00;     -999;eor
     4271;20140213;   1;    3.1;   489.00;   311.00;     -999;eor
     4271;20140214;   1;    4.7;   610.00;   354.00;     -999;eor
     4271;20140215;   1;    0.8;   408.00;   391.00;     -999;eor
     4271;20140216;   1;    2.1;   437.00;   339.00;     -999;eor
     4271;20140217;   1;    8.5;   712.00;   289.00;     -999;eor
     4271;20140218;   1;    2.9;   551.00;   437.00;     -999;eor
     4271;20140219;   1;    0.0;   129.00;   129.00;     -999;eor
     4271;20140220;   1;    3.2;   632.00;   385.00;     -999;eor
     4271;20140221;   1;    0.5;   368.00;   357.00;     -999;eor
     4271;20140222;   1;    6.2;   768.00;   260.00;     -999;eor
     4271;20140223;   1;    8.1;   919.00;   255.00;     -999;eor
     4271;20140224;   1;    8.6;   955.00;   321.00;     -999;eor
     4271;20140225;   1;    8.8;   960.00;   232.00;     -999;eor
     4271;20140226;   1;    5.9;   730.00;   537.00;     -999;eor
     4271;20140227;   1;    1.6;   496.00;   419.00;     -999;eor
     4271;20140228;   1;    1.7;   585.00;   517.00;     -999;eor
     4271;20140301;   1;    4.2;   805.00;   535.00;     -999;eor
     4271;20140302;   1;    2.6;   673.00;   467.00;     -999;eor
     4271;20140303;   1;    8.4;  1004.00;   408.00;     -999;eor
     4271;20140304;   1;    4.5;   729.00;   595.00;     -999;eor
     4271;20140305;   1;    0.0;     -999;     -999;     -999;eor
     4271;20140306;   1;    5.7;   950.00;   438.00;     -999;eor
     4271;20140307;   1;    6.8;  1014.00;   566.00;     -999;eor
     4271;20140308;   1;   10.0;  1259.00;   391.00;     -999;eor
     4271;20140309;   1;   10.1;  1278.00;   315.00;     -999;eor
     4271;20140310;   1;   10.6;  1313.00;   260.00;     -999;eor
     4271;20140311;   1;   10.8;  1358.00;   242.00;     -999;eor
     4271;20140312;   1;   11.2;  1358.00;   193.00;     -999;eor
     4271;20140313;   1;   10.9;  1366.00;   286.00;     -999;eor
     4271;20140314;   1;    6.4;  1158.00;   519.00;     -999;eor
     4271;20140315;   1;    6.9;  1200.00;     -999;     -999;eor
     4271;20140316;   1;    0.0;   504.00;   503.00;     -999;eor
     4271;20140317;   1;    1.3;   624.00;   557.00;     -999;eor
     4271;20140318;   1;    0.8;   530.00;   441.00;     -999;eor
     4271;20140319;   1;    0.3;   442.00;   435.00;     -999;eor
     4271;20140320;   1;    9.7;  1485.00;   362.00;     -999;eor
     4271;20140321;   1;    0.6;   295.00;   278.00;     -999;eor
     4271;20140322;   1;    2.1;   944.00;   840.00;     -999;eor
     4271;20140323;   1;    8.5;  1314.00;   617.00;     -999;eor
     4271;20140324;   1;    7.1;  1266.00;   598.00;     -999;eor
     4271;20140325;   1;    4.5;  1199.00;   713.00;     -999;eor
     4271;20140326;   1;    6.5;  1233.00;   662.00;     -999;eor
     4271;20140327;   1;    5.7;  1250.00;   625.00;     -999;eor
     4271;20140328;   1;    1.7;   704.00;   650.00;     -999;eor
     4271;20140329;   1;    6.0;  1301.00;   720.00;     -999;eor
     4271;20140330;   1;   10.0;  1450.00;   769.00;     -999;eor
     4271;20140331;   1;    5.5;  1118.00;   731.00;     -999;eor
     4271;20140401;   1;    0.6;   621.00;   586.00;     -999;eor
     4271;20140402;   1;    3.2;  1131.00;   981.00;     -999;eor
     4271;20140403;   1;   11.0;  1729.00;   623.00;     -999;eor
     4271;20140404;   1;    2.1;   771.00;   692.00;     -999;eor
     4271;20140405;   1;    0.0;   340.00;   335.00;     -999;eor
     4271;20140406;   1;    1.4;   943.00;   854.00;     -999;eor
     4271;20140407;   1;    3.1;  1142.00;   846.00;     -999;eor
     4271;20140408;   1;    5.2;  1328.00;   681.00;     -999;eor
     4271;20140409;   1;    1.1;  1039.00;   952.00;     -999;eor
     4271;20140410;   1;    4.1;  1156.00;   842.00;     -999;eor
     4271;20140411;   1;    5.0;  1462.00;   974.00;     -999;eor
     4271;20140412;   1;    9.8;  1832.00;   616.00;     -999;eor
     4271;20140413;   1;    8.3;  1645.00;   690.00;     -999;eor
     4271;20140414;   1;    1.2;   799.00;   755.00;     -999;eor
     4271;20140415;   1;    6.7;  1396.00;     -999;     -999;eor
     4271;20140416;   1;   13.7;  2231.00;   328.00;     -999;eor
     4271;20140417;   1;   10.2;  1731.00;  1106.00;     -999;eor
     4271;20140418;   1;    7.9;  1904.00;   859.00;     -999;eor
     4271;20140419;   1;   13.8;  2129.00;   611.00;     -999;eor
     4271;20140420;   1;   12.8;  2120.00;   626.00;     -999;eor
     4271;20140421;   1;    6.9;  1456.00;   740.00;     -999;eor
     4271;20140422;   1;    7.2;  1606.00;   940.00;     -999;eor
     4271;20140423;   1;    1.3;  1296.00;  1209.00;     -999;eor
     4271;20140424;   1;    2.4;   972.00;   865.00;     -999;eor
     4271;20140425;   1;   13.0;  2178.00;   651.00;     -999;eor
     4271;20140426;   1;   12.8;  2077.00;   715.00;     -999;eor
     4271;20140427;   1;   13.5;  2323.00;   536.00;     -999;eor
     4271;20140428;   1;   14.2;  2446.00;   405.00;     -999;eor
     4271;20140429;   1;   14.0;  2435.00;   607.00;     -999;eor
     4271;20140430;   1;   11.7;  2298.00;   907.00;     -999;eor
     4271;20140501;   1;   11.9;  2359.00;   706.00;     -999;eor
     4271;20140502;   1;    5.2;  1562.00;  1214.00;     -999;eor
     4271;20140503;   1;   13.5;  2555.00;   441.00;     -999;eor
     4271;20140504;   1;    8.7;  2193.00;   684.00;     -999;eor
     4271;20140505;   1;    4.5;  1790.00;     -999;     -999;eor
     4271;20140506;   1;    3.4;  1437.00;  1232.00;     -999;eor
     4271;20140507;   1;    5.5;  1552.00;   803.00;     -999;eor
     4271;20140508;   1;    0.7;     -999;     -999;     -999;eor
     4271;20140509;   1;    1.3;   737.00;   700.00;     -999;eor
     4271;20140510;   1;    0.3;  1034.00;   986.00;     -999;eor
     4271;20140511;   1;    1.6;  1037.00;   904.00;     -999;eor
     4271;20140512;   1;    3.1;  1327.00;  1028.00;     -999;eor
     4271;20140513;   1;    5.5;  1818.00;   945.00;     -999;eor
     4271;20140514;   1;    0.2;   804.00;   785.00;     -999;eor
     4271;20140515;   1;   10.3;  2350.00;   760.00;     -999;eor
     4271;20140516;   1;   14.4;  2667.00;   592.00;     -999;eor
     4271;20140517;   1;   15.3;  2523.00;   840.00;     -999;eor
     4271;20140518;   1;    0.1;   436.00;   424.00;     -999;eor
     4271;20140519;   1;    1.0;  1079.00;  1017.00;     -999;eor
     4271;20140520;   1;   14.9;  2710.00;   695.00;     -999;eor
     4271;20140521;   1;   14.0;  2547.00;   822.00;     -999;eor
     4271;20140522;   1;   13.1;  2680.00;   550.00;     -999;eor
     4271;20140523;   1;    7.2;  1691.00;  1012.00;     -999;eor
     4271;20140524;   1;    9.1;  2190.00;  1113.00;     -999;eor
     4271;20140525;   1;   13.8;  2772.00;   678.00;     -999;eor
     4271;20140526;   1;   13.3;  2524.00;   834.00;     -999;eor
     4271;20140527;   1;    2.1;  1200.00;  1048.00;     -999;eor
     4271;20140528;   1;    0.0;   529.00;   519.00;     -999;eor
     4271;20140529;   1;    8.5;  2152.00;   818.00;     -999;eor
     4271;20140530;   1;   13.6;  2932.00;   530.00;     -999;eor
     4271;20140531;   1;    8.9;  2293.00;  1046.00;     -999;eor
     4271;20140601;   1;    5.5;  1652.00;  1030.00;     -999;eor
     4271;20140602;   1;   15.1;  2963.00;   731.00;     -999;eor
     4271;20140603;   1;    7.0;  2017.00;  1326.00;     -999;eor
     4271;20140604;   1;    8.5;  2240.00;     -999;     -999;eor
     4271;20140605;   1;    8.3;  1742.00;     -999;     -999;eor
     4271;20140606;   1;   14.7;  2711.00;   730.00;     -999;eor
     4271;20140607;   1;   15.1;  2911.00;   669.00;     -999;eor
     4271;20140608;   1;    9.6;  2302.00;  1174.00;     -999;eor
     4271;20140609;   1;   10.4;  2381.00;   872.00;     -999;eor
     4271;20140610;   1;   10.9;  2308.00;   967.00;     -999;eor
     4271;20140611;   1;    0.5;   543.00;   516.00;     -999;eor
     4271;20140612;   1;   13.4;  2798.00;   870.00;     -999;eor
     4271;20140613;   1;    5.9;  2055.00;  1094.00;     -999;eor
     4271;20140614;   1;   10.1;  2506.00;   929.00;     -999;eor
     4271;20140615;   1;   16.3;  3108.00;   408.00;     -999;eor
     4271;20140616;   1;    4.1;  1546.00;  1316.00;     -999;eor
     4271;20140617;   1;   15.0;  2979.00;   684.00;     -999;eor
     4271;20140618;   1;   10.8;  2680.00;  1166.00;     -999;eor
     4271;20140619;   1;    0.7;   999.00;   930.00;     -999;eor
     4271;20140620;   1;    4.5;  1681.00;   986.00;     -999;eor
     4271;20140621;   1;    7.3;  2135.00;  1147.00;     -999;eor
     4271;20140622;   1;   12.2;  2952.00;   629.00;     -999;eor
     4271;20140623;   1;    7.6;  2250.00;     -999;     -999;eor
     4271;20140624;   1;    6.9;  2139.00;  1204.00;     -999;eor
     4271;20140625;   1;   12.3;  2455.00;   673.00;     -999;eor
     4271;20140626;   1;   14.2;  2478.00;     -999;     -999;eor
     4271;20140627;   1;   11.9;  2439.00;  1094.00;     -999;eor
     4271;20140628;   1;    3.4;  1514.00;   988.00;     -999;eor
     4271;20140629;   1;    1.9;  1041.00;   943.00;     -999;eor
     4271;20140630;   1;    9.6;  2414.00;  1197.00;     -999;eor
     4271;20140701;   1;   11.0;  2779.00;   822.00;     -999;eor
     4271;20140702;   1;    6.6;  1983.00;   748.00;     -999;eor
     4271;20140703;   1;    6.7;  1945.00;  1505.00;     -999;eor
     4271;20140704;   1;   14.2;  2921.00;   564.00;     -999;eor
     4271;20140705;   1;    5.2;  1601.00;  1096.00;     -999;eor
     4271;20140706;   1;   13.3;  2554.00;   959.00;     -999;eor
     4271;20140707;   1;    7.1;  1847.00;  1162.00;     -999;eor
     4271;20140708;   1;    1.9;   976.00;   754.00;     -999;eor
     4271;20140709;   1;   13.2;  2680.00;   668.00;     -999;eor
     4271;20140710;   1;   15.9;  2876.00;   516.00;     -999;eor
     4271;20140711;   1;   13.5;  2537.00;   797.00;     -999;eor
     4271;20140712;   1;    6.2;  1974.00;  1229.00;     -999;eor
     4271;20140713;   1;    2.8;  1381.00;  1002.00;     -999;eor
     4271;20140714;   1;    2.1;   939.00;   813.00;     -999;eor
     4271;20140715;   1;    8.7;  2317.00;   856.00;     -999;eor
     4271;20140716;   1;    9.2;  2337.00;  1200.00;     -999;eor
     4271;20140717;   1;   12.7;  2628.00;   767.00;     -999;eor
     4271;20140718;   1;   15.0;  2770.00;   573.00;     -999;eor
     4271;20140719;   1;   15.5;  2787.00;   442.00;     -999;eor
     4271;20140720;   1;   13.2;  2345.00;  1058.00;     -999;eor
     4271;20140721;   1;   14.2;  2754.00;   620.00;     -999;eor
     4271;20140722;   1;   15.0;  2668.00;   627.00;     -999;eor
     4271;20140723;   1;   15.1;  2668.00;   553.00;     -999;eor
     4271;20140724;   1;    9.8;  1972.00;  1071.00;     -999;eor
     4271;20140725;   1;    6.3;  1842.00;   923.00;     -999;eor
     4271;20140726;   1;    8.4;  1877.00;  1053.00;     -999;eor
     4271;20140727;   1;    6.0;  1698.00;  1021.00;     -999;eor
     4271;20140728;   1;   11.9;  2128.00;  1116.00;     -999;eor
     4271;20140729;   1;    9.7;  2017.00;  1177.00;     -999;eor
     4271;20140730;   1;    0.1;     -999;     -999;     -999;eor
     4271;20140731;   1;   13.1;  2491.00;   724.00;     -999;eor
     4271;20140801;   1;   13.4;  2417.00;   669.00;     -999;eor
     4271;20140802;   1;    4.3;  1449.00;  1165.00;     -999;eor
     4271;20140803;   1;    5.7;  1587.00;   933.00;     -999;eor
     4271;20140804;   1;    4.9;  1719.00;  1136.00;     -999;eor
     4271;20140805;   1;    3.5;  1504.00;  1105.00;     -999;eor
     4271;20140806;   1;   11.7;  2230.00;   923.00;     -999;eor
     4271;20140807;   1;    3.5;  1227.00;   996.00;     -999;eor
     4271;20140808;   1;   11.4;  2357.00;   553.00;     -999;eor
     4271;20140809;   1;    8.2;  1414.00;   793.00;     -999;eor
     4271;20140810;   1;    2.4;  1352.00;  1177.00;     -999;eor
     4271;20140811;   1;   10.1;  2104.00;   799.00;     -999;eor
     4271;20140812;   1;    8.7;  1688.00;   868.00;     -999;eor
     4271;20140813;   1;    9.7;  2074.00;   700.00;     -999;eor
     4271;20140814;   1;    9.7;  1888.00;   620.00;     -999;eor
     4271;20140815;   1;    8.7;  1823.00;   822.00;     -999;eor
     4271;20140816;   1;    4.7;  1431.00;   911.00;     -999;eor
     4271;20140817;   1;    0.5;   724.00;   674.00;     -999;eor
     4271;20140818;   1;    7.8;  1551.00;   821.00;     -999;eor
     4271;20140819;   1;    6.8;  1590.00;   885.00;     -999;eor
     4271;20140820;   1;    6.4;  1651.00;   878.00;     -999;eor
     4271;20140821;   1;    7.9;  1658.00;   726.00;     -999;eor
     4271;20140822;   1;    5.0;  1328.00;   790.00;     -999;eor
     4271;20140823;   1;    6.7;  1483.00;   756.00;     -999;eor
     4271;20140824;   1;    9.0;  1824.00;   609.00;     -999;eor
     4271;20140825;   1;    6.6;  1617.00;  1027.00;     -999;eor
     4271;20140826;   1;   12.8;  2157.00;   457.00;     -999;eor
     4271;20140827;   1;   12.3;  2117.00;   355.00;     -999;eor
     4271;20140828;   1;   12.3;  2119.00;   378.00;     -999;eor
     4271;20140829;   1;    0.7;   590.00;   543.00;     -999;eor
     4271;20140830;   1;    0.6;   809.00;   750.00;     -999;eor
     4271;20140831;   1;    3.3;  1006.00;   733.00;     -999;eor
     4271;20140901;   1;    0.3;   574.00;   551.00;     -999;eor
     4271;20140902;   1;   10.8;  1723.00;   561.00;     -999;eor
     4271;20140903;   1;   11.4;  1791.00;   465.00;     -999;eor
     4271;20140904;   1;   12.9;  1937.00;   317.00;     -999;eor
     4271;20140905;   1;   10.7;  1697.00;   576.00;     -999;eor
     4271;20140906;   1;   12.0;  1741.00;   480.00;     -999;eor
     4271;20140907;   1;    4.0;  1215.00;   852.00;     -999;eor
     4271;20140908;   1;    9.6;  1495.00;   613.00;     -999;eor
     4271;20140909;   1;    7.5;  1433.00;   539.00;     -999;eor
     4271;20140910;   1;    5.4;  1219.00;   625.00;     -999;eor
     4271;20140911;   1;    8.9;  1419.00;   523.00;     -999;eor
     4271;20140912;   1;    8.4;  1533.00;   597.00;     -999;eor
     4271;20140913;   1;    0.0;   177.00;   177.00;     -999;eor
     4271;20140914;   1;    0.0;   277.00;   277.00;     -999;eor
     4271;20140915;   1;    9.9;  1412.00;   552.00;     -999;eor
     4271;20140916;   1;   11.1;  1504.00;   492.00;     -999;eor
     4271;20140917;   1;   11.5;  1593.00;   359.00;     -999;eor
     4271;20140918;   1;   11.0;  1461.00;   471.00;     -999;eor
     4271;20140919;   1;   11.3;  1485.00;   401.00;     -999;eor
     4271;20140920;   1;    2.5;   955.00;   780.00;     -999;eor
     4271;20140921;   1;    3.4;   860.00;   543.00;     -999;eor
     4271;20140922;   1;    0.7;   504.00;   431.00;     -999;eor
     4271;20140923;   1;   10.5;  1507.00;   297.00;     -999;eor
     4271;20140924;   1;    1.2;   798.00;   711.00;     -999;eor
     4271;20140925;   1;    1.4;   653.00;   550.00;     -999;eor
     4271;20140926;   1;    0.0;   395.00;   391.00;     -999;eor
     4271;20140927;   1;    9.8;  1333.00;   403.00;     -999;eor
     4271;20140928;   1;    4.9;  1025.00;   695.00;     -999;eor
     4271;20140929;   1;    7.3;  1140.00;   586.00;     -999;eor
     4271;20140930;   1;    0.1;   388.00;   381.00;     -999;eor
     4271;20141001;   1;    3.6;   705.00;   440.00;     -999;eor
     4271;20141002;   1;    4.9;   995.00;   461.00;     -999;eor
     4271;20141003;   1;    0.3;   486.00;   474.00;     -999;eor
     4271;20141004;   1;   10.3;  1221.00;   270.00;     -999;eor
     4271;20141005;   1;   -999;     -999;     -999;     -999;eor
     4271;20141006;   1;    7.2;   932.00;   629.00;     -999;eor
     4271;20141007;   1;    0.1;   299.00;   293.00;     -999;eor
     4271;20141008;   1;    3.3;   771.00;   458.00;     -999;eor
     4271;20141009;   1;    2.1;   608.00;   449.00;     -999;eor
     4271;20141010;   1;    7.1;   982.00;   472.00;     -999;eor
     4271;20141011;   1;    5.2;   798.00;   477.00;     -999;eor
     4271;20141012;   1;    2.9;   571.00;   409.00;     -999;eor
     4271;20141013;   1;    0.0;   202.00;   202.00;     -999;eor
     4271;20141014;   1;    0.0;   145.00;   145.00;     -999;eor
     4271;20141015;   1;    0.1;   390.00;   386.00;     -999;eor
     4271;20141016;   1;    0.2;   367.00;   359.00;     -999;eor
     4271;20141017;   1;    0.0;   225.00;   225.00;     -999;eor
     4271;20141018;   1;    0.0;   401.00;   401.00;     -999;eor
     4271;20141019;   1;    5.5;   814.00;   412.00;     -999;eor
     4271;20141020;   1;    4.3;   641.00;   302.00;     -999;eor
     4271;20141021;   1;    0.0;   234.00;   233.00;     -999;eor
     4271;20141022;   1;    1.3;   383.00;   343.00;     -999;eor
     4271;20141023;   1;    0.0;   184.00;   184.00;     -999;eor
     4271;20141024;   1;    0.0;   293.00;   293.00;     -999;eor
     4271;20141025;   1;    0.1;   268.00;   259.00;     -999;eor
     4271;20141026;   1;    4.6;   599.00;   457.00;     -999;eor
     4271;20141027;   1;    7.3;   662.00;   342.00;     -999;eor
     4271;20141028;   1;    8.6;   766.00;   196.00;     -999;eor
     4271;20141029;   1;    0.0;   135.00;   134.00;     -999;eor
     4271;20141030;   1;    6.3;   550.00;   375.00;     -999;eor
     4271;20141031;   1;    0.0;   184.00;   184.00;     -999;eor
     4271;20141101;   1;    5.0;   563.00;   300.00;     -999;eor
     4271;20141102;   1;    4.0;   467.00;   309.00;     -999;eor
     4271;20141103;   1;    3.8;   526.00;   278.00;     -999;eor
     4271;20141104;   1;    0.2;   210.00;   204.00;     -999;eor
     4271;20141105;   1;    0.1;   295.00;   289.00;     -999;eor
     4271;20141106;   1;    0.3;   231.00;   224.00;     -999;eor
